owner,name,stars,forks,watchers,isFork,isArchived,languages,languageCount,topics,topicCount,diskUsageKb,pullRequests,issues,description,primaryLanguage,createdAt,pushedAt,defaultBranchCommitCount,license,assignableUserCount,codeOfConduct,forkingAllowed,nameWithOwner,parent,contributors
jarro2783,cxxopts,3670,552,53,False,False,"[{'name': 'C++', 'size': 473697}, {'name': 'CMake', 'size': 15809}, {'name': 'Starlark', 'size': 874}]",3,"[{'name': 'c-plus-plus', 'stars': 425}, {'name': 'option-parser', 'stars': 4}, {'name': 'positional-arguments', 'stars': 0}]",3,771,144,262,Lightweight C++ command line option parser,C++,2014-10-03T05:21:29Z,2023-06-15T06:53:13Z,401.0,MIT License,1,,True,jarro2783/cxxopts,,74
samdenty,gqless,3670,54,27,False,False,"[{'name': 'TypeScript', 'size': 555177}, {'name': 'JavaScript', 'size': 35179}, {'name': 'CSS', 'size': 3118}, {'name': 'Shell', 'size': 69}]",4,"[{'name': 'gqless', 'stars': 0}, {'name': 'graphql', 'stars': 26650}, {'name': 'typescript', 'stars': 39384}, {'name': 'react', 'stars': 95607}, {'name': 'suspense', 'stars': 6}]",5,6123,100,132,a GraphQL client without queries,TypeScript,2019-01-30T03:14:23Z,2022-02-16T17:50:54Z,375.0,,1,,True,samdenty/gqless,,12
rudderlabs,rudder-server,3669,269,60,False,False,"[{'name': 'Go', 'size': 4664395}, {'name': 'PLpgSQL', 'size': 7300}, {'name': 'Makefile', 'size': 5696}, {'name': 'Shell', 'size': 4407}, {'name': 'Dockerfile', 'size': 2005}, {'name': 'Lua', 'size': 1950}]",6,"[{'name': 'golang', 'stars': 1856}, {'name': 'hybrid-cloud', 'stars': 6}, {'name': 'privacy', 'stars': 479}, {'name': 'security', 'stars': 33451}, {'name': 'rudder', 'stars': 0}, {'name': 'warehouse-management', 'stars': 8}, {'name': 'data-warehouse', 'stars': 47}, {'name': 'rudderstack', 'stars': 1}, {'name': 'customer-data', 'stars': 1}, {'name': 'customer-data-pipeline', 'stars': 2}]",20,315509,3603,129,"Privacy and Security focused Segment-alternative, in Golang and React  ",Go,2019-07-19T09:24:38Z,2023-08-18T09:33:28Z,4796.0,GNU Affero General Public License v3.0,59,Contributor Covenant,True,rudderlabs/rudder-server,,99
functional-koans,clojure-koans,3668,2122,121,False,False,"[{'name': 'Clojure', 'size': 39970}, {'name': 'HTML', 'size': 12914}, {'name': 'Shell', 'size': 1069}, {'name': 'Batchfile', 'size': 818}]",4,[],0,282,123,57,A set of exercises for learning Clojure,Clojure,2010-11-02T22:12:23Z,2023-06-21T23:21:28Z,359.0,,4,,True,functional-koans/clojure-koans,,60
ThatGuySam,doesitarm,3668,206,65,False,False,"[{'name': 'JavaScript', 'size': 390915}, {'name': 'Vue', 'size': 124595}, {'name': 'Astro', 'size': 77928}, {'name': 'CSS', 'size': 8313}, {'name': 'Shell', 'size': 580}, {'name': 'HTML', 'size': 164}]",6,"[{'name': 'apple-silicon', 'stars': 21}, {'name': 'arm64', 'stars': 32}, {'name': 'arm', 'stars': 135}, {'name': 'macos', 'stars': 33711}, {'name': 'wwdc', 'stars': 10}, {'name': 'compatibility', 'stars': 12}, {'name': 'rosetta', 'stars': 5}, {'name': 'aarch64', 'stars': 18}, {'name': 'apple', 'stars': 283}, {'name': 'm1-chips', 'stars': 2}]",15,10515,217,795,🦾 A list of reported app support for Apple Silicon as well as Apple M2 and M1 Ultra Macs,JavaScript,2020-09-16T01:33:22Z,2023-08-12T21:20:16Z,2849.0,Other,2,,True,ThatGuySam/doesitarm,,103
salesforce,akita,3668,354,68,False,False,"[{'name': 'TypeScript', 'size': 543027}, {'name': 'HTML', 'size': 17891}, {'name': 'JavaScript', 'size': 2352}, {'name': 'SCSS', 'size': 1110}, {'name': 'Shell', 'size': 80}, {'name': 'CSS', 'size': 72}]",6,"[{'name': 'angular', 'stars': 62167}, {'name': 'state-management', 'stars': 37}, {'name': 'redux', 'stars': 16219}, {'name': 'store', 'stars': 10}, {'name': 'oop', 'stars': 54}, {'name': 'rxjs', 'stars': 47}, {'name': 'react', 'stars': 95607}, {'name': 'vue', 'stars': 57868}, {'name': 'javascript', 'stars': 163762}, {'name': 'typescript', 'stars': 39384}]",10,15575,471,522,🚀 State Management Tailored-Made for JS Applications,TypeScript,2018-06-11T09:03:03Z,2023-03-27T11:53:24Z,1110.0,Apache License 2.0,37,Contributor Covenant,True,salesforce/akita,,101
flyteorg,flyte,3668,372,264,False,False,"[{'name': 'Python', 'size': 68723}, {'name': 'Shell', 'size': 41385}, {'name': 'Go', 'size': 36133}, {'name': 'Smarty', 'size': 10181}, {'name': 'Mustache', 'size': 9859}, {'name': 'Makefile', 'size': 8890}, {'name': 'Dockerfile', 'size': 7369}, {'name': 'CSS', 'size': 763}]",8,"[{'name': 'flyte', 'stars': 0}, {'name': 'machine-learning', 'stars': 72588}, {'name': 'golang', 'stars': 1856}, {'name': 'scale', 'stars': 8}, {'name': 'workflow', 'stars': 165}, {'name': 'data-science', 'stars': 3793}, {'name': 'data-analysis', 'stars': 669}, {'name': 'data', 'stars': 1807}, {'name': 'kubernetes-operator', 'stars': 79}, {'name': 'kubernetes', 'stars': 37442}]",20,255929,1241,2467,"Scalable and flexible workflow orchestration platform that seamlessly unifies data, ML and analytics stacks.",Python,2019-10-21T17:40:04Z,2023-08-16T17:04:23Z,923.0,Apache License 2.0,86,Other,True,flyteorg/flyte,,236
yenchenlin,nerf-pytorch,4156,870,53,False,False,"[{'name': 'Python', 'size': 64914}, {'name': 'Shell', 'size': 233}]",2,[],0,4088,23,100,A PyTorch implementation of NeRF (Neural Radiance Fields) that reproduces the results.,Python,2020-04-05T08:29:57Z,2023-07-01T09:24:55Z,31.0,MIT License,1,,True,yenchenlin/nerf-pytorch,,5
gnif,LookingGlass,4156,254,122,False,False,"[{'name': 'C', 'size': 1541945}, {'name': 'C++', 'size': 64415}, {'name': 'CMake', 'size': 42344}, {'name': 'NSIS', 'size': 8999}, {'name': 'GLSL', 'size': 7661}, {'name': 'Python', 'size': 4379}, {'name': 'Shell', 'size': 3420}, {'name': 'Makefile', 'size': 456}, {'name': 'Awk', 'size': 255}]",9,"[{'name': 'kvm-framerelay', 'stars': 5}, {'name': 'vga-pci-passthrough', 'stars': 2}, {'name': 'qemu-kvm', 'stars': 17}, {'name': 'kvmfr', 'stars': 2}]",4,4869,716,367,An extremely low latency KVMFR (KVM FrameRelay) implementation for guests with VGA PCI Passthrough.,C,2017-12-07T06:33:55Z,2023-08-16T06:31:52Z,3104.0,GNU General Public License v2.0,3,,True,gnif/LookingGlass,,65
bingoogolapple,BGABanner-Android,4155,793,120,False,False,"[{'name': 'Java', 'size': 77046}]",1,"[{'name': 'banner', 'stars': 13}, {'name': 'splash', 'stars': 0}, {'name': 'androidx', 'stars': 33}]",3,40637,39,219,引导界面滑动导航 + 大于等于1页时无限轮播 + 各种切换动画轮播效果,Java,2014-10-25T17:15:18Z,2021-04-05T11:05:55Z,148.0,,1,,True,bingoogolapple/BGABanner-Android,,2
containers,podman-compose,4154,394,43,False,False,"[{'name': 'Python', 'size': 142251}, {'name': 'Shell', 'size': 735}, {'name': 'Dockerfile', 'size': 274}]",3,"[{'name': 'podman', 'stars': 15}, {'name': 'docker-compose', 'stars': 126}, {'name': 'linux-containers', 'stars': 17}, {'name': 'rootless-containers', 'stars': 6}]",4,547,241,491,a script to run docker-compose.yml using podman,Python,2019-03-04T08:52:30Z,2023-08-11T01:51:46Z,478.0,GNU General Public License v2.0,12,Other,True,containers/podman-compose,,128
Atri-Labs,atrilabs-engine,4154,169,22,False,False,"[{'name': 'JavaScript', 'size': 3639649}, {'name': 'TypeScript', 'size': 1656487}, {'name': 'Python', 'size': 98343}, {'name': 'CSS', 'size': 6129}, {'name': 'HTML', 'size': 938}, {'name': 'Shell', 'size': 576}, {'name': 'Dockerfile', 'size': 442}]",7,"[{'name': 'fastapi', 'stars': 227}, {'name': 'javascript', 'stars': 163762}, {'name': 'python3', 'stars': 3647}, {'name': 'reactjs', 'stars': 1585}, {'name': 'webframeworks', 'stars': 1}]",5,33730,277,336,🧘‍♂️ Open-source no-code & code web app builder,JavaScript,2022-04-10T03:18:49Z,2023-08-11T16:35:10Z,2743.0,GNU General Public License v3.0,4,Contributor Covenant,True,Atri-Labs/atrilabs-engine,,17
facebook,FBRetainCycleDetector,4154,582,108,False,False,"[{'name': 'Objective-C++', 'size': 90565}, {'name': 'Objective-C', 'size': 73181}, {'name': 'C', 'size': 10669}, {'name': 'Ruby', 'size': 2002}, {'name': 'Shell', 'size': 1251}]",5,[],0,3057,59,63,iOS library to help detecting retain cycles in runtime.,Objective-C++,2016-04-07T18:17:16Z,2023-07-19T06:15:40Z,111.0,Other,113,Other,True,facebook/FBRetainCycleDetector,,26
rcbyr,keen-slider,4152,190,20,False,False,"[{'name': 'TypeScript', 'size': 65021}, {'name': 'JavaScript', 'size': 3412}, {'name': 'SCSS', 'size': 592}]",3,"[{'name': 'slider', 'stars': 14}, {'name': 'carousel', 'stars': 20}, {'name': 'touch', 'stars': 3}, {'name': 'mobile', 'stars': 20954}, {'name': 'react', 'stars': 95607}, {'name': 'vue', 'stars': 57868}, {'name': 'angular', 'stars': 62167}, {'name': 'native', 'stars': 20}, {'name': 'vanilla', 'stars': 14}, {'name': 'touch-events', 'stars': 2}]",16,3420,57,306,The HTML touch slider carousel with the most native feeling you will get.,TypeScript,2020-04-09T12:48:39Z,2023-08-04T12:48:41Z,437.0,MIT License,1,,True,rcbyr/keen-slider,,24
Tencent,westore,4152,479,150,False,False,"[{'name': 'JavaScript', 'size': 24586}, {'name': 'TypeScript', 'size': 14597}, {'name': 'SCSS', 'size': 6348}]",3,"[{'name': 'weapp', 'stars': 27}, {'name': 'store', 'stars': 10}, {'name': 'state', 'stars': 9}, {'name': 'state-management', 'stars': 37}, {'name': 'miniprogram', 'stars': 56}, {'name': 'setdata', 'stars': 0}, {'name': 'setstate', 'stars': 1}, {'name': 'update', 'stars': 19}, {'name': 'diff', 'stars': 31}, {'name': 'json-diff', 'stars': 5}]",17,1740,40,105,小程序项目分层架构,JavaScript,2015-05-07T02:40:12Z,2023-05-18T00:30:31Z,511.0,,2,,True,Tencent/westore,,24
lballabio,QuantLib,4152,1592,240,False,False,"[{'name': 'C++', 'size': 33079936}, {'name': 'Makefile', 'size': 195635}, {'name': 'C', 'size': 160037}, {'name': 'CMake', 'size': 143147}, {'name': 'M4', 'size': 40773}, {'name': 'Python', 'size': 10281}, {'name': 'Shell', 'size': 5763}, {'name': 'Batchfile', 'size': 149}]",8,"[{'name': 'quantitative-finance', 'stars': 417}]",1,75653,1220,524,The QuantLib C++ library,C++,2015-12-17T16:29:33Z,2023-08-17T21:10:10Z,16056.0,Other,1,,True,lballabio/QuantLib,,167
bmrf,tron,4152,309,162,False,False,"[{'name': 'Batchfile', 'size': 282678}, {'name': 'C', 'size': 179580}, {'name': 'PowerShell', 'size': 45159}, {'name': 'AutoIt', 'size': 858}]",4,[],0,11140,113,99,Tron,Batchfile,2014-07-07T20:37:08Z,2023-08-08T04:45:14Z,2521.0,MIT License,1,,True,bmrf/tron,,36
ThirtyDegreesRay,OpenHub,4152,446,194,False,False,"[{'name': 'Java', 'size': 1220545}, {'name': 'JavaScript', 'size': 145444}, {'name': 'CSS', 'size': 15040}]",3,"[{'name': 'openhub', 'stars': 2}, {'name': 'github-client', 'stars': 17}, {'name': 'github-android', 'stars': 8}, {'name': 'android-client', 'stars': 7}, {'name': 'github', 'stars': 1311}]",5,10128,68,353,"An open source GitHub Android client app, faster and concise.",Java,2017-07-11T13:29:51Z,2023-02-12T23:53:42Z,541.0,GNU General Public License v3.0,1,,True,ThirtyDegreesRay/OpenHub,,17
FormatterKit,FormatterKit,4150,463,118,False,True,"[{'name': 'Objective-C', 'size': 213384}, {'name': 'Swift', 'size': 95983}, {'name': 'Ruby', 'size': 10860}, {'name': 'Shell', 'size': 2046}]",4,[],0,947,159,85,`stringWithFormat:` for the sophisticated hacker set,Objective-C,2011-07-25T20:27:48Z,2019-07-07T22:04:27Z,516.0,MIT License,2,,True,FormatterKit/FormatterKit,,81
rawandahmad698,PyChatGPT,4150,456,97,False,False,"[{'name': 'Python', 'size': 39535}]",1,"[{'name': 'chatgpt', 'stars': 5625}, {'name': 'openai', 'stars': 328}, {'name': 'python', 'stars': 277240}]",3,104,24,114,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",Python,2022-12-05T09:41:51Z,2023-01-05T19:45:36Z,110.0,MIT License,1,,True,rawandahmad698/PyChatGPT,,10
olikraus,u8g2,4149,933,127,False,False,"[{'name': 'C', 'size': 100895264}, {'name': 'C++', 'size': 10280059}, {'name': 'Uno', 'size': 752954}, {'name': 'Makefile', 'size': 213900}, {'name': 'Shell', 'size': 67979}, {'name': 'Roff', 'size': 43631}, {'name': 'Assembly', 'size': 21169}, {'name': 'R', 'size': 8131}, {'name': 'Python', 'size': 6913}, {'name': 'CMake', 'size': 5011}]",12,"[{'name': 'u8g2', 'stars': 1}, {'name': 'microcontroller', 'stars': 112}, {'name': 'monochrome-displays', 'stars': 0}, {'name': 'font', 'stars': 14687}, {'name': 'arduino', 'stars': 65302}, {'name': 'display', 'stars': 8}, {'name': 'oled', 'stars': 2}, {'name': 'lcd', 'stars': 7}, {'name': 'embedded-systems', 'stars': 190}]",9,195772,163,1836,"U8glib library for monochrome displays, version 2 ",C,2015-11-06T19:51:07Z,2023-08-14T16:12:29Z,2877.0,Other,1,,True,olikraus/u8g2,,62
apache,shiro,4149,2321,220,False,False,"[{'name': 'Java', 'size': 3402728}, {'name': 'Groovy', 'size': 368136}, {'name': 'HTML', 'size': 20399}, {'name': 'CSS', 'size': 2608}, {'name': 'Shell', 'size': 2479}]",5,"[{'name': 'library', 'stars': 18286}, {'name': 'web-framework', 'stars': 113}, {'name': 'shiro', 'stars': 8}, {'name': 'java', 'stars': 147836}]",4,28056,997,21,Apache Shiro,Java,2009-08-29T08:00:17Z,2023-08-16T23:24:14Z,2835.0,Apache License 2.0,11,Other,True,apache/shiro,,66
GraphiteEditor,Graphite,4149,179,48,False,False,"[{'name': 'Rust', 'size': 2354519}, {'name': 'Svelte', 'size': 290739}, {'name': 'TypeScript', 'size': 208000}, {'name': 'SCSS', 'size': 39834}, {'name': 'JavaScript', 'size': 28604}, {'name': 'HTML', 'size': 16002}, {'name': 'CSS', 'size': 3728}, {'name': 'Nix', 'size': 1869}, {'name': 'WGSL', 'size': 1038}, {'name': 'Shell', 'size': 638}]",11,"[{'name': 'graphics-editor', 'stars': 4}, {'name': 'vector-editor', 'stars': 1}, {'name': 'photo-editing', 'stars': 14}, {'name': 'photo-editor', 'stars': 14}, {'name': 'compositor', 'stars': 10}, {'name': '2d-graphics', 'stars': 23}, {'name': 'art', 'stars': 362}, {'name': 'digital-painting', 'stars': 0}, {'name': 'design', 'stars': 922}, {'name': 'node-editor', 'stars': 51}]",20,23941,796,581,"2D raster & vector editor that melds traditional layers & tools with a modern node-based, fully non-destructive procedural workflow.",Rust,2020-04-26T07:29:29Z,2023-08-18T08:53:09Z,1126.0,Apache License 2.0,9,,True,GraphiteEditor/Graphite,,102
juliencrn,usehooks-ts,4148,307,17,False,False,"[{'name': 'TypeScript', 'size': 152320}, {'name': 'JavaScript', 'size': 12984}, {'name': 'CSS', 'size': 1657}, {'name': 'Handlebars', 'size': 935}]",4,"[{'name': 'typescript', 'stars': 39384}, {'name': 'gatsby', 'stars': 257}, {'name': 'react', 'stars': 95607}, {'name': 'react-hooks', 'stars': 200}, {'name': 'material-ui', 'stars': 88}, {'name': 'mdx', 'stars': 39}, {'name': 'hooks', 'stars': 43}, {'name': 'reactjs', 'stars': 1585}, {'name': 'hook', 'stars': 28}, {'name': 'nextjs', 'stars': 1264}]",11,13619,237,129,"React hook library, ready to use, written in Typescript.",TypeScript,2020-04-15T22:53:26Z,2023-08-18T01:25:45Z,612.0,MIT License,1,,True,juliencrn/usehooks-ts,,64
brianway,java-learning,4147,1229,325,False,False,"[{'name': 'Java', 'size': 547838}]",1,"[{'name': 'java', 'stars': 147836}]",1,800,14,8,旨在打造在线最佳的 Java 学习笔记，含博客讲解和源码实例，包括 Java SE 和 Java Web,Java,2016-02-09T05:20:58Z,2022-01-08T16:03:06Z,87.0,,1,,True,brianway/java-learning,,3
winjs,winjs,4147,492,274,False,False,"[{'name': 'JavaScript', 'size': 7061546}, {'name': 'TypeScript', 'size': 6373263}, {'name': 'CSS', 'size': 274157}, {'name': 'HTML', 'size': 231100}]",4,[],0,16791,127,1573,A UI toolkit for modern browsers,JavaScript,2014-03-25T13:54:47Z,2020-05-13T22:38:32Z,1778.0,Other,7,,True,winjs/winjs,,39
absinthe-graphql,absinthe,4146,515,83,False,False,"[{'name': 'Elixir', 'size': 1390160}, {'name': 'Erlang', 'size': 35292}]",2,"[{'name': 'graphql', 'stars': 26650}, {'name': 'elixir', 'stars': 10401}, {'name': 'absinthe', 'stars': 2}, {'name': 'relay', 'stars': 14}, {'name': 'apollo-client', 'stars': 12}, {'name': 'api', 'stars': 90667}, {'name': 'services', 'stars': 18}]",7,4281,789,475,The GraphQL toolkit for Elixir,Elixir,2015-10-17T01:56:28Z,2023-08-16T12:59:50Z,1979.0,Other,5,Other,True,absinthe-graphql/absinthe,,210
pantsel,konga,4146,794,109,False,False,"[{'name': 'JavaScript', 'size': 1230434}, {'name': 'HTML', 'size': 461462}, {'name': 'SCSS', 'size': 267368}, {'name': 'EJS', 'size': 90821}, {'name': 'Mustache', 'size': 1039}, {'name': 'Shell', 'size': 695}, {'name': 'Dockerfile', 'size': 569}]",7,"[{'name': 'kong', 'stars': 19}, {'name': 'kong-admin-gui', 'stars': 5}]",2,9239,181,635,More than just another GUI to Kong Admin API,JavaScript,2016-10-22T09:28:23Z,2023-08-04T04:13:34Z,1571.0,MIT License,1,,True,pantsel/konga,,43
k8gege,Ladon,4146,821,86,False,False,"[{'name': 'PowerShell', 'size': 11897361}, {'name': 'C#', 'size': 2806084}, {'name': 'Go', 'size': 13943}, {'name': 'Python', 'size': 8363}]",4,"[{'name': 'scanner', 'stars': 100}, {'name': 'portscan', 'stars': 10}, {'name': 'pentest', 'stars': 249}, {'name': 'hacking', 'stars': 1559}, {'name': 'security', 'stars': 33451}, {'name': 'security-tools', 'stars': 343}, {'name': 'security-scanner', 'stars': 95}, {'name': 'poc', 'stars': 70}, {'name': 'getshell', 'stars': 12}, {'name': 'brute-force', 'stars': 49}]",18,182306,2,71,"Ladon大型内网渗透工具，可PowerShell模块化、可CS插件化、可内存加载，无文件扫描。含端口扫描、服务识别、网络资产探测、密码审计、高危漏洞检测、漏洞利用、密码读取以及一键GetShell，支持批量A段/B段/C段以及跨网段扫描，支持URL、主机、域名列表扫描等。Ladon 11.4内置245个功能,网络资产探测模块32个通过多种协议(ICMP\\NBT\\DNS\\MAC\\SMB\\WMI\\SSH\\HTTP\\HTTPS\\Exchange\\mssql\\FTP\\RDP)以及方法快速获取目标网络存活主机IP、计算机名、工作组、共享资源、网卡地址、操作系统版本、网站、子域名、中间件、开放服务、路由器、交换机、数据库、打印机等信息，高危漏洞检测16个含MS17010、Zimbra、Exchange",PowerShell,2019-11-02T06:22:41Z,2023-08-06T17:40:56Z,330.0,MIT License,1,,True,k8gege/Ladon,,1
bats-core,bats-core,4146,383,49,False,False,"[{'name': 'Shell', 'size': 344950}, {'name': 'Dockerfile', 'size': 2203}]",2,"[{'name': 'shell', 'stars': 22608}, {'name': 'bash', 'stars': 47180}, {'name': 'testing', 'stars': 13291}, {'name': 'bats', 'stars': 1}, {'name': 'tap', 'stars': 6}, {'name': 'testing-tools', 'stars': 57}, {'name': 'junit', 'stars': 18}, {'name': 'xunit', 'stars': 3}]",8,2141,358,401,Bash Automated Testing System,Shell,2017-09-19T21:28:20Z,2023-08-17T19:55:16Z,1656.0,Other,7,Other,True,bats-core/bats-core,,111
kiwi-bdd,Kiwi,4146,525,135,False,False,"[{'name': 'Objective-C', 'size': 548273}, {'name': 'Ruby', 'size': 1249}, {'name': 'Makefile', 'size': 1196}, {'name': 'Shell', 'size': 697}, {'name': 'Swift', 'size': 548}, {'name': 'C', 'size': 383}]",6,[],0,3431,255,467,Simple BDD for iOS,Objective-C,2010-06-13T06:17:23Z,2022-07-27T12:33:15Z,948.0,"BSD 3-Clause ""New"" or ""Revised"" License",5,,True,kiwi-bdd/Kiwi,,69
spring-cloud,spring-cloud-gateway,4145,3090,221,False,False,"[{'name': 'Java', 'size': 2252141}, {'name': 'Kotlin', 'size': 9503}, {'name': 'Lua', 'size': 1919}, {'name': 'HTML', 'size': 753}]",4,"[{'name': 'java', 'stars': 147836}, {'name': 'spring', 'stars': 1549}, {'name': 'spring-boot', 'stars': 28695}, {'name': 'spring-cloud', 'stars': 192}, {'name': 'microservices', 'stars': 378}, {'name': 'proxy', 'stars': 196}, {'name': 'api-gateway', 'stars': 88}, {'name': 'reactor', 'stars': 12}, {'name': 'spring-cloud-core', 'stars': 4}]",9,11264,663,2333,A Gateway built on Spring Framework and Spring Boot providing routing and more.,Java,2016-11-16T21:42:51Z,2023-08-16T19:15:52Z,2444.0,Apache License 2.0,18,Contributor Covenant,True,spring-cloud/spring-cloud-gateway,,198
dop251,goja,4145,312,78,False,False,"[{'name': 'Go', 'size': 1742722}, {'name': 'Perl', 'size': 3994}, {'name': 'Shell', 'size': 365}, {'name': 'Makefile', 'size': 44}]",4,"[{'name': 'javascript', 'stars': 163762}, {'name': 'golang', 'stars': 1856}]",2,1973,143,365,ECMAScript/JavaScript engine in pure Go,Go,2016-11-04T22:04:06Z,2023-08-15T08:15:34Z,454.0,MIT License,1,,True,dop251/goja,,25
swapagarwal,swag-for-dev,4144,325,98,False,False,"[{'name': 'JavaScript', 'size': 18988}, {'name': 'Stylus', 'size': 10024}, {'name': 'Pug', 'size': 6700}, {'name': 'Dockerfile', 'size': 1119}, {'name': 'HTML', 'size': 192}]",5,"[{'name': 'swag', 'stars': 5}, {'name': 'stickers', 'stars': 5}, {'name': 'awesome', 'stars': 68077}, {'name': 'awesome-list', 'stars': 1707}, {'name': 'hacktoberfest', 'stars': 26060}]",5,3970,758,303,😎 swag opportunities for developers,JavaScript,2018-02-18T05:29:31Z,2023-07-11T19:08:33Z,559.0,Creative Commons Zero v1.0 Universal,4,Other,True,swapagarwal/swag-for-dev,,134
neozhaoliang,pywonderland,4144,357,142,False,False,"[{'name': 'Python', 'size': 272861}, {'name': 'GLSL', 'size': 201018}, {'name': 'POV-Ray SDL', 'size': 15071}, {'name': 'Jupyter Notebook', 'size': 13368}, {'name': 'Shell', 'size': 200}]",5,"[{'name': 'fractals', 'stars': 17}, {'name': 'penrose-tilings', 'stars': 1}, {'name': 'polytopes', 'stars': 2}, {'name': 'hopf-fibration', 'stars': 0}, {'name': 'reaction-diffusion', 'stars': 2}, {'name': 'coxeter-groups', 'stars': 0}, {'name': 'hopcroft', 'stars': 0}, {'name': 'domino-shuffling-algorithm', 'stars': 0}, {'name': 'coupling-from-the-past', 'stars': 0}, {'name': 'uniform-spanning-tree', 'stars': 0}]",14,17686,21,11,A tour in the wonderland of math with python.,Python,2016-11-08T23:34:13Z,2023-03-21T02:43:10Z,489.0,MIT License,4,,True,neozhaoliang/pywonderland,,7
vuejs,composition-api,4144,356,76,False,False,"[{'name': 'TypeScript', 'size': 268427}, {'name': 'JavaScript', 'size': 97591}]",2,[],0,1679,337,644,Composition API plugin for Vue 2,TypeScript,2019-06-25T08:45:13Z,2023-08-15T11:08:15Z,633.0,MIT License,62,,True,vuejs/composition-api,,90
janestreet,magic-trace,4144,70,31,False,False,"[{'name': 'OCaml', 'size': 14401967}, {'name': 'C', 'size': 43657}, {'name': 'Makefile', 'size': 856}, {'name': 'Shell', 'size': 361}]",4,"[{'name': 'intel', 'stars': 27}, {'name': 'x86', 'stars': 48}, {'name': 'visualizer', 'stars': 19}, {'name': 'tracing', 'stars': 39}, {'name': 'profile', 'stars': 27}, {'name': 'performance-tools', 'stars': 3}, {'name': 'introspection', 'stars': 4}]",7,37369,175,88,magic-trace collects and displays high-resolution traces of what a process is doing,OCaml,2022-01-26T20:41:33Z,2023-07-10T15:21:47Z,276.0,MIT License,10,,True,janestreet/magic-trace,,16
sindresorhus,electron-store,4142,140,26,False,False,"[{'name': 'JavaScript', 'size': 4191}, {'name': 'TypeScript', 'size': 1317}]",2,"[{'name': 'storage', 'stars': 94}, {'name': 'user-preferences', 'stars': 2}, {'name': 'config', 'stars': 1562}, {'name': 'preferences', 'stars': 9}, {'name': 'electron', 'stars': 23645}, {'name': 'electron-module', 'stars': 1}, {'name': 'data-persistence', 'stars': 5}, {'name': 'npm-package', 'stars': 20}]",8,80,32,233,"Simple data persistence for your Electron app or module - Save and load user preferences, app state, cache, etc",JavaScript,2016-05-25T09:21:10Z,2023-05-07T06:47:51Z,101.0,MIT License,1,Contributor Covenant,True,sindresorhus/electron-store,,17
NekoX-Dev,NekoX,4142,325,92,False,False,"[{'name': 'Java', 'size': 51373224}, {'name': 'C++', 'size': 37902313}, {'name': 'C', 'size': 20882371}, {'name': 'Assembly', 'size': 1859898}, {'name': 'Kotlin', 'size': 299166}, {'name': 'CMake', 'size': 167313}, {'name': 'NASL', 'size': 150461}, {'name': 'Objective-C++', 'size': 137819}, {'name': 'Objective-C', 'size': 60293}, {'name': 'Shell', 'size': 20983}]",18,"[{'name': 'telegram', 'stars': 27134}, {'name': 'foss', 'stars': 67}, {'name': 'android', 'stars': 139799}, {'name': 'anti-censorship', 'stars': 12}, {'name': 'v2ray', 'stars': 304}, {'name': 'shadowsocks', 'stars': 297}, {'name': 'shadowsocksr', 'stars': 122}, {'name': 'trojan-gfw', 'stars': 18}]",8,1113566,480,491,A third-party Telegram android app.,Java,2020-04-02T14:13:25Z,2023-08-16T09:50:15Z,2064.0,GNU General Public License v3.0,2,,True,NekoX-Dev/NekoX,,50
hashicorp,terraform-provider-azurerm,4141,4187,247,False,False,"[{'name': 'Go', 'size': 40429609}, {'name': 'Shell', 'size': 37706}, {'name': 'Makefile', 'size': 5611}, {'name': 'HCL', 'size': 260}, {'name': 'CSS', 'size': 131}]",5,"[{'name': 'terraform', 'stars': 12525}, {'name': 'terraform-provider', 'stars': 32}, {'name': 'azure', 'stars': 61327}, {'name': 'azure-resource-manager', 'stars': 8}]",4,207688,11087,11858,Terraform provider for Azure Resource Manager,Go,2017-06-05T20:53:54Z,2023-08-18T09:40:08Z,28538.0,Mozilla Public License 2.0,27,Other,True,hashicorp/terraform-provider-azurerm,,323
vuejs,eslint-plugin-vue,4141,642,58,False,False,"[{'name': 'JavaScript', 'size': 3188573}, {'name': 'TypeScript', 'size': 53605}, {'name': 'Vue', 'size': 200}]",3,"[{'name': 'vue', 'stars': 57868}, {'name': 'eslint', 'stars': 13419}, {'name': 'eslint-plugin', 'stars': 20}, {'name': 'npm', 'stars': 27233}, {'name': 'npm-package', 'stars': 20}, {'name': 'npm-module', 'stars': 4}, {'name': 'javascript', 'stars': 163762}, {'name': 'html', 'stars': 107963}, {'name': 'static-analysis', 'stars': 145}, {'name': 'hacktoberfest', 'stars': 26060}]",10,4631,996,1269,Official ESLint plugin for Vue.js,JavaScript,2016-08-29T15:26:53Z,2023-08-16T19:39:50Z,1109.0,MIT License,63,,True,vuejs/eslint-plugin-vue,,199
